iteration,roc_auc_difference,average_precision_difference,log_loss_difference,brier_difference
727,0.01751715626463357,0.028976936182789126,0.046338970441493155,0.022351056115417572
728,0.010362132651874911,0.023622746561643593,0.030380732725092563,0.014599901054979492
729,0.005513251911118178,-3.293947067917191e-05,0.037563177217889154,0.01823631116942062
730,0.011241270029321182,0.035928660873733254,0.05392612629837934,0.025827085930123783
731,0.020662538661949337,0.023428019102144815,0.03403761553729012,0.01647724822776811
732,0.011994523478481622,0.027481132719211154,0.055830416488897305,0.027056091366140456
733,-0.0003785776954587927,0.025674009053301305,0.03836344666310321,0.018757927546880437
734,0.01322181546849932,0.022251978870014538,0.06199187288444441,0.0297181609749074
735,-0.00263486103378352,0.0001168262308730017,0.05042793823786229,0.024362356245530514
736,0.001256989343560666,0.014615166715435751,0.04348441649734658,0.020996560661892177
737,-0.00022044640396812198,0.008961680324239163,0.04046177699163733,0.01965376713129241
738,0.005710114121000531,0.06131534144189221,0.04610592462309515,0.02246538555087052
739,0.020693050125498713,0.014904734877422304,0.0419215547537477,0.020059207344382657
740,0.01032156492821501,0.018294578030530473,0.049043622411831356,0.02359645669734231
741,0.007592921931158125,0.012515842160827018,0.050755258286243055,0.024581682284295914
742,0.008370015526736663,0.008013913734772588,0.051301334996672665,0.024942169312238388
743,0.01634440844914009,0.034451858357307824,0.05452008881139492,0.02645808522759907
744,0.010608047059182057,0.00624308136404525,0.038729410401571185,0.01862436352557953
745,0.027212620953672606,0.03884185618730232,0.03138077465056044,0.015090438613319296
746,0.002098767917538935,0.00810544617826836,0.04434853232356839,0.02154469938610698
747,0.013713270262039057,0.010153817193425618,0.029300240653502008,0.014241589886701544
748,0.02177990982489253,0.0318194446178407,0.04725925252591767,0.022597257049370684
749,0.029978226876852365,0.04496522584594059,0.030592566529255016,0.01457530640392582
750,0.02684410019754646,0.021806407174467496,0.02640330501091237,0.01285304470670895
751,0.013197855650375678,-0.00431456271246497,0.0435526797855742,0.02109447763550637
752,0.005954626063453539,0.019127444632115548,0.05351739342970663,0.025537701298598475
753,0.020317420195632208,0.02189273321194668,0.03747281818613368,0.01813240024101112
754,-0.00021068242347443977,0.017976322196047917,0.0371069242530373,0.017771858252183304
755,0.014072849105256857,0.01519895164867971,0.03140200681683025,0.015123961686235726
756,0.02048253650013465,0.020295900549135992,0.04764204328746613,0.02324966007039761
757,0.010338488995806694,0.0161116860882074,0.047850998344677986,0.0230887039836406
758,0.0018217671098910149,0.015084503505402247,0.01909962850311564,0.009261325579520058
759,0.01749227101724582,0.011517426862641456,0.036272509370362194,0.017633884559156487
760,0.012253445716449374,0.0257585454346885,0.048167266861031455,0.0230976997976379
761,0.027903067324592024,0.03250545441106223,0.02698504200174956,0.012986910306373917
762,0.006186778494897016,0.02821977844593762,0.04199352425361347,0.020415741988709685
763,0.017684988914030253,0.018480043362751053,0.044110870317747186,0.021102301704282622
764,0.015334538717182378,0.014335939623151217,0.05260206246581689,0.025374796937592453
765,0.007764518423481581,0.01973198161488446,0.049451377970544774,0.024007909799983213
766,0.028263805665727504,0.032750244601689266,0.033456317885300346,0.016053274261534994
767,0.015297591892255546,0.024693042116538777,0.03540427204453822,0.017110424097152438
768,0.013955180024449176,0.023607946911171573,0.03623991043983732,0.017405728458004366
769,0.01094578394451573,0.014036385627055725,0.041253792213265195,0.01991441707952732
770,0.0012353523833221747,0.006852430151167849,0.051485996970004666,0.025160602770798235
771,0.002061032204966229,0.018680088546381812,0.050408564726340366,0.024348258587078175
772,0.028752435276508725,0.03875280734858025,0.03538698436052534,0.017009507812180608
773,0.01499298113505343,0.016348047044251413,0.04015863753137228,0.019536201945026865
774,0.013023886123626705,0.023023489953011428,0.03598193962281693,0.017370992568711552
775,0.02042440792940803,0.04073473581175263,0.03655963138011398,0.017518652317172922
776,0.01521712635317174,0.013675009544870859,0.04900544693597453,0.023588893881376555
777,0.013917337016045916,0.01656997994266482,0.035420779448807616,0.017117379940015554
778,-0.0005967621016089719,-0.004897350998474048,0.034136661728159656,0.016571477759995484
779,0.02427800640146316,0.025870754478916236,0.02907268730120738,0.014044749456327221
780,0.017933458301733984,0.0012508768397621328,0.05229983329874188,0.025253165588005166
781,0.0043519648911967135,0.02222819132516482,0.03535944283109338,0.01680290903041526
782,0.0172406978246451,0.01578897562463391,0.04165608665203291,0.020025049969005587
783,0.012609364176481508,0.0026107438110631875,0.02827237084163825,0.013544177752975006
784,0.02404775189953634,0.030466479269111224,0.025347356783670394,0.012173061416385939
785,0.022852108778405822,0.011625311450305764,0.034857938771430175,0.016877378161375384
786,0.010340211935303878,0.012268582214671586,0.03459364342105209,0.016886580622028996
787,0.010651094632086688,0.012859060721475746,0.03269828106583483,0.015930716291482516
788,0.01632116207846035,0.014759129840325819,0.04726076998821471,0.02255167614461473
789,0.0012208069177225278,0.012516438707376232,0.045231246460266106,0.021817710162677112
790,0.008801478491769266,0.0230489677409213,0.05459410748724958,0.02616887130564896
791,0.012975024290166615,0.02869885037013467,0.04318199458193217,0.020870612335715494
792,0.0037056444551464285,0.014777174770407242,0.044963110442599374,0.02183659415132802
793,0.01202758395716752,0.017842489473267997,0.036051881153079224,0.017518173486563926
794,0.013126762836451977,0.009044873728731362,0.03210158218755821,0.015656700970245824
795,0.002052506841202506,0.03001994662112581,0.05462215589965891,0.02652054217062752
796,0.005669345458507058,-0.002508577059722794,0.040265050104283495,0.019434202807091044
797,0.0015544838394659921,0.004674475189377636,0.04249272696203921,0.020642005153759357
798,0.009819958076420332,0.019607194089082458,0.03669621289560199,0.01762628846356787
799,0.00982124106210247,0.009809346536780977,0.04531673117153878,0.021825764374090534
800,0.02849841919127971,0.0374912719563994,0.02558973545055887,0.012491227101603358
801,0.01129891914489467,0.0015232947253066564,0.025367022730086064,0.012374655732830836
802,-0.0071133227663703336,0.020894745921977875,0.03924679244716989,0.01911147582919631
803,0.010950133230313241,0.020085717127152625,0.03717377206674444,0.01797746458894109
804,0.0017714678542674056,0.0195064790618453,0.02958509646972196,0.01445154313020608
805,0.03325238306728673,0.02148043082482423,0.018292490546277906,0.008555299408815414
806,0.018941625607594714,0.031005113910891224,0.05813789590440044,0.028106924489424256
807,0.014692987512410438,0.006619543731086697,0.04709707430774668,0.022646749834978774
808,-0.0029779023561743445,0.0046076548152612085,0.04401702104940908,0.02132046433284568
809,0.013222911375055046,0.01135493568059498,0.04947424789877686,0.023655490741344792
810,0.005691978352264315,0.008198900386894137,0.050469307399537255,0.02462890586057495
811,0.010828259480884728,0.01248120485786175,0.048679680882714904,0.02336740381845026
812,-0.0009198848327416353,0.021082028427134136,0.033341954746644364,0.0162259932744534
813,0.009724732334883246,0.051095637568838864,0.056326521066723534,0.027377195837885393
814,-0.007785726669299664,0.005833462664099176,0.054705912495893405,0.026428627571654706
815,0.012617918087405533,0.009671443875252483,0.05174535055896956,0.024924555511432078
816,0.005401130794296272,0.01270658075967683,0.021216621399778313,0.010345326638212388
817,0.020854515429632237,0.028841781755786222,0.04094965660001104,0.019831306199541487
818,0.01618736495669848,0.02220547068080947,0.04810548977272233,0.023208792335636802
819,0.01870735153831571,0.029196989107635657,0.03593088649188014,0.01733756208422832
820,0.009456618786956028,0.012761488702667523,0.053777983988815836,0.025927461971970905
821,0.01334361206132062,0.029678759947139866,0.03694001020296722,0.017862214426676237
822,0.024448793411004144,0.034042745222895354,0.0449339328631706,0.021689298368547105
823,0.022551132599655244,0.02834311555944502,0.04734325836258435,0.02278580523916593
824,0.013325831987004877,0.02825324537370022,0.0339537824789502,0.01653303282624749
825,0.005369148268465018,0.010809427135175048,0.05531388828471617,0.026803672871608786
826,0.017540478250101965,0.03973723949271718,0.03648886217906211,0.01758749106431426
827,0.019237400973444174,0.034220254250635684,0.04256365238132653,0.02057548206544771
828,0.016436162118820263,0.013147755811975304,0.03904881946029959,0.018938954359879856
829,0.01261117150702351,0.01685305170203555,0.06039080500839333,0.02936386508258032
830,0.006584359654092209,0.012122056156082889,0.0388421745516051,0.018774471143512134
831,0.024377532252469192,0.03997098980302374,0.04785185533467251,0.022907140283815963
832,0.010511423409654275,0.03516979231256823,0.048535065401778765,0.023535578161427206
833,0.005438284411054317,0.025072660654300638,0.038094297494670304,0.01843080041820319
834,0.006735727972464023,0.031174247290702395,0.038079293320922636,0.01847283099345645
835,0.011132864113340024,0.009000009948804066,0.0510397324963745,0.024585917298325266
836,0.014727360481914475,0.027341712959256165,0.043662655979668674,0.02100158365033844
837,0.007999750842020426,0.002475491641977856,0.03582095395274465,0.01748895363953132
838,0.00910911705399009,0.00582519627992617,0.041105884566913,0.02005107493717584
839,0.02003685096684471,0.01757204111594418,0.05745718434990943,0.027791612199420085
840,0.013801369084925241,0.02910184964680751,0.0492849966160942,0.023673915456477873
841,0.005302799847808792,0.03890202126466788,0.039065768339748064,0.01880021831176451
842,0.02644237232742408,0.024645970955828322,0.03629212697921047,0.017345329419244104
843,0.00671116135690164,0.014335548755334993,0.059014209146818986,0.02867976341796888
844,0.0027885890525114476,0.024342871578961756,0.04220802273099433,0.020502306159945305
845,0.004021879925338756,0.024302909490617003,0.023788108350591974,0.011529309195380283
846,-0.0021242787822799425,0.013674295756236493,0.019926400054610438,0.00976782759727568
847,0.010556716897082152,0.01159234777583723,0.03712914434817671,0.017954755090399704
848,0.017466291783695076,0.015838407154397993,0.018228421616757196,0.008843995860224801
849,0.013148164630455761,0.008210838607439624,0.04204438111652986,0.020029418225124412
850,0.015145688484446973,0.019255986414032422,0.04058009590619338,0.01966041943892141
851,0.01676493651313382,0.025252419721941838,0.05498156282953137,0.02645341970502893
852,0.016263906227899083,0.01901482909807395,0.04619484095985171,0.02229291428613231
853,0.00447560318286877,0.016583569894794092,0.0547525705544859,0.026270020897706525
854,-0.008500139240642746,-0.0005532057060669837,0.03520326253526529,0.017211046103677713
855,0.003274517586181691,0.01273137686686543,0.054458287939141425,0.02634470548422327
856,0.01989032941129465,0.0334751824738736,0.02856267336126328,0.013765115531956224
857,0.031191545998930037,0.0353274373758683,0.04444875199496978,0.021558697932078735
858,0.016615278639476316,0.02515332558719585,0.05021807873614692,0.024106919415205902
859,0.0117096668059673,0.02022987649587099,0.04363322579891782,0.02113421725585296
860,0.0015140019501934665,0.009377275846068595,0.03756319312789791,0.01839360791802483
861,0.01703001498643819,0.02355945481355995,0.015805838201006006,0.007790914928747561
862,0.020367562875523992,0.027186384082122456,0.04676465810685626,0.022526581507483073
863,0.01899413168961739,0.030024926248158668,0.053901727936485844,0.02588804795859137
864,-0.002966138878855329,0.015852549782670394,0.037737687120944274,0.01849740825603316
865,0.01819691510920962,0.018991639079794287,0.04590677606881144,0.02225526907956793
866,0.017221976496620495,0.030418485351748126,0.06504800108194797,0.031283158940405786
867,0.007531915843182357,0.021885379383397463,0.03488001232843729,0.01673874170000611
868,0.020139954666586468,0.016736798471690184,0.029792256376750093,0.014388644835355957
869,0.013342383529733826,0.017868563357484712,0.044992818340453655,0.021592200029091818
870,-0.00217929482587631,0.010079051794351507,0.033340400055242414,0.016281832072030072
871,0.01346135676486715,-0.0056430310849450716,0.0361680721030232,0.017689165471486745
872,0.01344613760268698,0.01643953133740672,0.03772550138631847,0.018109152035134163
873,-0.0040070798764694215,0.015224222567315954,0.046436577948855695,0.02229060980509498
874,0.0011319905320619217,0.0153866230181052,0.03970528247748928,0.019229449703396517
875,0.016028626137422508,0.02452885220621115,0.031381457159920245,0.01534104914824519
876,0.013898476005068772,0.00558826028432402,0.04079608570933013,0.019822969378022554
877,0.01853439140679114,0.02159614830334783,0.014067952848334841,0.006861439344831272
878,0.01705836224287327,0.017081057407035527,0.0463876514427074,0.022253759017371227
879,0.01252619413021383,0.006997974968812437,0.04415547003136977,0.021390176234201447
880,-0.006675038152895607,0.020693755617691045,0.04605541956622128,0.02209606389868224
881,0.009247699904648021,0.012964358270196763,0.01724522913823201,0.008045576122452103
882,0.009637445540481626,0.027847581641891578,0.057720996267846214,0.027954664339534557
883,0.01528710360226282,0.030040309825028616,0.025592748743645255,0.012359566104897829
884,0.01362724726477349,0.02517668002006032,0.05929112178883411,0.02864066073640853
885,0.001959297400866644,0.009776907324391043,0.025550807179581136,0.012325919967415222
886,-0.005890471980413592,-0.000410772328694492,0.014560931849038838,0.007021275254824766
887,0.011859540840708838,0.009517799573232982,0.04586497047707694,0.022214147171043058
888,0.012876516475017086,0.020047881995709282,0.04874639951539972,0.02357824095861885
889,0.0035487512426432,0.023162514292973113,0.045109755748451774,0.021620679145150146
890,0.017820817063505467,0.01755310958167372,0.0414056001445835,0.01980506064918444
891,0.014325120890270826,0.018584175010057546,0.05160125708494112,0.024972718001884914
892,0.006260729156393641,0.027364058798808683,0.05678035934434278,0.027178041334164182
893,0.001822814619393931,0.015434718763491895,0.05611885296572061,0.02721087937452224
894,0.01717319894809599,0.006022336858809013,0.04412891248006379,0.021244819695031003
895,0.018306320011781452,0.007778699236913517,0.02892365645474848,0.013925899026756366
896,0.014773491133091454,0.02782426896225551,0.04410185397664956,0.021587967273492215
897,0.024750576400170088,0.03228133570679065,0.05242949470563352,0.025057582590267607
898,0.018627628636485594,0.02615622594772732,0.04427025125153161,0.02116069605108778
899,0.008363788350148393,0.010311686515436513,0.022487151682473283,0.010859137813131442
900,-0.004676625273922652,-0.009262527141447013,0.03469060872854357,0.016847822749836705
901,-0.003671503045455715,0.02171372945440958,0.05049739946981635,0.024435542225180323
902,0.019192816305954596,0.02897221326916455,0.04717262722304616,0.022689346490978424
903,0.01912908470105501,0.026919292566892683,0.05049542685306019,0.024427026724774453
904,0.011842172658097727,0.004672844392315995,0.01914159375713753,0.009177026220544698
905,-0.0005784549631480118,0.008016944349596655,0.04510870839898895,0.021685019009156897
906,0.008369050936625655,-0.0042035811690423475,0.036930453499018134,0.017799939530459774
907,0.01170723330789003,0.013023021267096174,0.04202861379656342,0.020255730506949066
908,0.020641193171409222,0.011035149944061462,0.03387408580355744,0.01618210889785343
909,0.004340673206490564,0.012594167035263615,0.05853710120898026,0.028412734237728415
910,-0.0005614678924096284,0.01791057574713023,0.043590834553810964,0.02106832940046177
911,0.013954282589906386,0.006410151789341817,0.056193864182210285,0.02714696503520128
912,0.001700336191494567,0.0036605222611957866,0.04785469535006459,0.023202784846098334
913,0.0067967835062283655,0.021809094606045853,0.05061539349115396,0.024346882754013255
914,-0.00292957328665,0.016990532863129126,0.037470109637391835,0.01814485106028843
915,0.008357405597503198,0.010776643188006307,0.05381637130605532,0.025855968821627495
916,0.025405093714349958,0.025927227836055722,0.036277577299763,0.017577207122873167
917,0.01930463038741137,0.02963870722077977,0.03971515153163807,0.019199906035059444
918,0.014176611265815264,0.017260188068617593,0.04263062920963334,0.020838696649744498
919,0.014160648377038232,0.014192670700387877,0.052589873866445314,0.02551677884317774
920,0.008124910245912331,0.02284157854380045,0.03217097143561487,0.015596606375478134
921,0.017735053161784364,0.020793053479706947,0.028953100557405742,0.014087202685023281
922,0.012668283246515366,0.017269533878194077,0.04384433778095953,0.021010938885283548
923,0.02123757043331309,0.017000687813588877,0.03611021607513165,0.017336468278582318
924,-0.0043231859280633556,-0.00151642247387887,0.04394972452946144,0.02138896344206087
925,0.001130474369651635,0.012857220023447302,0.05253288948053647,0.025447467732476442
926,0.0180597814342075,0.02729716036538679,0.0330778627608338,0.015971889656165666
927,0.016606767145561974,0.03279967938288175,0.04062344200734069,0.019614418848532877
928,0.009487952862241134,0.02670769522598221,0.051026210046687615,0.024584982374674574
929,0.01952801306705554,0.023149869366818066,0.055117942959992505,0.02660544706909093
930,0.025774010345124165,0.032618019871664794,0.04438877844990663,0.021393384021706457
931,-0.009411466687205494,0.006192962712486844,0.045030084108118595,0.0218326633771993
932,-0.008348046548644628,0.008884200157197958,0.040227102998611874,0.019666046985739594
933,0.005943307965174061,0.024779298320158905,0.05962972388554566,0.028951829322722278
934,0.003542494931111917,0.018962712840498497,0.025848381338910542,0.012742358968516332
935,-0.011017099744679681,0.01021343056095575,0.04457121984412693,0.021983397600821686
936,0.006414106007957443,0.010776175018729517,0.0469206521978085,0.02272865394511081
937,0.009241423090447842,0.0033233498356519398,0.024916522909096073,0.012151293165188176
938,0.0009809871613311039,0.016729784019100802,0.06275898802951796,0.030411485433491786
939,-0.004024993599619386,0.0013409338567599571,0.03012945001015299,0.014553206738040309
940,0.01974180945827264,0.025943117545687927,0.04198386838745072,0.02042354747859465
941,0.010782611585929303,0.005838174850574557,0.047963083971915954,0.023006296892348843
942,0.022262173913043526,0.02819773596173597,0.0277609873293434,0.013275748491468148
943,0.00797175433768238,0.022119309970604212,0.04466319315449596,0.02136435696001099
944,0.005434975881411175,0.021775510648401414,0.05642526169568485,0.02712757928899276
945,0.012431011379132051,0.030012899652084313,0.03527650792379744,0.017025054999411288
946,0.004503764941691912,0.019478828402239856,0.04889936489583013,0.023879683601222418
947,0.009114739302357844,0.022471733964111507,0.040279538026852246,0.019447019445636843
948,0.010926804644119215,0.016645460822964808,0.055926528078354076,0.026881555173835114
949,0.01063300308937909,0.02131102411896091,0.04870580137581548,0.023612738335888145
950,0.009931985679212163,0.024774216346600153,0.06433676556512713,0.030990540845018566
951,0.016878312455297806,0.0039807932942453605,0.045560858822071726,0.021989683461264065
952,0.0012284043403543166,0.0027898542716629504,0.06053311209322809,0.02914247701329306
953,0.011990810619875392,0.010921437466714062,0.024582329325326557,0.01187579415615625
954,0.00976927215260548,0.004909435400238804,0.04362272496847752,0.021036157546960532
955,0.030130327069070484,0.03302702672651081,0.025138352737823944,0.011867240903220666
956,0.009521987984231428,0.016495409285170015,0.06455957912467647,0.03103541609985655
957,0.0050792859731674245,0.0186605208042257,0.04556419993463989,0.021993328214761132
958,0.014914246859863534,0.021186310427037003,0.04765421846157969,0.02295343798542593
959,-0.007217573367842012,-0.009202819480267549,0.025305653531199734,0.012061982576747982
960,0.014055869797491072,0.02475694098845216,0.04380429560502386,0.02116420141042974
961,0.01481215921452006,0.02312063614329246,0.042782798883999495,0.020611354950986677
962,0.009405023745777008,0.00935563414101695,0.049822783576137786,0.02382665882322088
963,0.021955952107523324,0.024447547915675494,0.033573291519363835,0.016231375139611287
964,0.034434398213419204,0.03709491495602363,0.017415511961432872,0.008352357330351945
965,0.030555045948796544,0.02536445089995032,0.032117124890470805,0.015249368105220928
966,0.015315952956207912,0.017899542114989342,0.06199416184104545,0.029700291354446406
967,-0.00423849386721975,-0.001818971979180739,0.052757973749630205,0.02566675892349457
968,0.0077851954710532745,0.025762492582859148,0.06861862751248127,0.033010011940077855
969,0.017153231663035617,0.008717894532621423,0.04870779966720373,0.023549075890601068
970,0.018175560324906637,0.028366338343618014,0.03376972755389285,0.016390681047191324
971,0.019267016759274558,0.01919331878242936,0.03703383412083339,0.01806231817901799
972,0.015253519840675911,0.02584177749607558,0.04554753971807779,0.02206645391162468
973,0.01694399849796646,0.019415863361367025,0.051479019600137566,0.024900406968278443
974,0.009580356961149339,0.021026618161873234,0.036667448894752375,0.017787026715868848
975,0.011709305095164657,0.013993669929995955,0.042444897829094774,0.02043661835799024
976,0.024667461362183785,0.019961103278122283,0.0266754760153608,0.012919393476317348
977,-0.0015208354695147586,0.008688484320070466,0.048985926439095606,0.023998736677979
978,0.01302365519557469,0.013381131156093462,0.035204438385775694,0.01703717209340344
979,0.00814496378435614,0.049191434933530065,0.054996169980813914,0.026714011986967323
980,0.006062347569427251,0.02180585655960318,0.03832832343658088,0.018660618491152914
981,0.011562717838601744,0.010362451876346573,0.029763584955412092,0.014301405124022448
982,0.020538841918001705,0.01424596690245139,0.02926116203501361,0.014082643596302485
983,0.015580141043480267,0.02214851453679892,0.0552124524032751,0.026736300527050033
984,0.012488378770804553,0.010971310706108212,0.04551200251282039,0.021976752276961248
985,0.006993891149649101,0.012508271226907203,0.05595193650175667,0.027089187389407965
986,-0.007051604110122955,0.021190178204772536,0.05547847728498567,0.027080285447303093
987,0.017996952946046862,0.02386242558789642,0.05119039400918679,0.024561755417213282
988,0.017583003990433443,0.01521791362861094,0.05139152979479189,0.024752005111341846
989,0.0295571857690492,0.03887202242947746,0.03510305467532093,0.017033062441424246
990,-0.002973564436037468,0.009225528672610617,0.04017411317372277,0.01952802172993881
991,0.01691399889827072,0.019456586525049724,0.05072662920632509,0.0244891737926711
992,0.007695334019429012,0.029198826467240174,0.04900849882058411,0.023708040308578926
993,0.017938153556297465,0.012416551141052667,0.041091882364347354,0.020051630137154386
994,0.020447088444577766,0.022365194440851333,0.031056287332827393,0.015059757835994447
995,0.007675004208038572,0.01370544499079751,0.04193063788270368,0.020206963815821155
996,-0.0049836660168245395,0.006835199326523461,0.021417284708633022,0.010390135458100774
997,0.013515039119591066,0.018148260235830604,0.05295019165877024,0.025492693602745725
998,0.007884651902489992,0.009642821518485695,0.0469311003350259,0.022781829894863298
999,-0.008841157046790782,-0.007752772321692608,0.026315509794171743,0.012986358780759155
1000,0.008456976058818233,0.013745048565089402,0.040106736495098216,0.019339402999023564
1001,0.0029128468501756766,0.029718830999980017,0.05318196025510913,0.026061918293344033
1002,0.02013542871174623,0.020485174534088185,0.030085426089203282,0.014395700760895525
1003,0.006254716386324133,0.026057124025450157,0.041560876203313724,0.02011079834158702
1004,0.00599316002945216,0.018136452574466222,0.040989616397159256,0.019837779153106472
1005,0.006443204706116479,0.01468260188040299,0.060991667705695196,0.029285898361417095
1006,0.007466896237883658,0.013359362752862591,0.019218791185613426,0.009310768178560386
1007,0.01725247697789123,0.018149539821547545,0.03400657601339363,0.01626278394518557
1008,0.013691472579856256,0.012299445113959306,0.03646704071172946,0.017427515342187366
1009,0.010883643390565356,0.013350971207268109,0.04230487005948835,0.02048478377440696
1010,0.011018099328432118,0.015594628794316279,0.04619511554184075,0.022315107016376984
1011,0.009844413738649749,0.011101589680413748,0.03812503461468131,0.018258416935496374
1012,0.018913936025602762,0.026502915206942645,0.04488068932562894,0.02170942874707496
1013,0.013615038709756333,0.007086884892671841,0.05299321500356269,0.025648431958520623
1014,0.02220189363551006,0.02764772207989874,0.05467650773345989,0.026481307468337295
1015,0.022756243413834976,0.019307002328847633,0.04056417964005221,0.019674787382433973
1016,0.008319725693187174,0.011941809648423146,0.049513677240261456,0.02401727876920648
1017,-0.00796234118516903,0.010722603852299756,0.05198043919017448,0.025313247313865667
1018,0.02541096215036942,0.024083790632264568,0.030717120752148386,0.014745783629558307
1019,-0.0010354434222490383,0.014736473626761781,0.03813791694623303,0.018621910951089365
1020,0.003733688250876721,0.0025706169940172274,0.0415162412205069,0.020216929142957113
1021,0.003558637662013253,0.009430760156988849,0.026094242063871675,0.012664513825464158
1022,0.0012523178656339562,0.007265857468538001,0.033018531468517076,0.016079042997038634
1023,0.019417878373399144,0.01950079500157273,0.03242631111729244,0.015563112979655125
1024,0.02056400464383934,0.03185965339043004,0.050866228459431784,0.024405575196067314
1025,0.006375208491952944,0.019992650424471736,0.05556277636339102,0.026654522323249302
1026,0.016585523994328555,0.02451336566229037,0.04065051791108443,0.019346176272900667
1027,0.0030044909044255608,0.013872520366327967,0.04626262734429898,0.022490306165010687
1028,0.007386954824193381,0.02113400391161674,0.057423229182751556,0.02773296553064894
1029,-0.0005620889971870158,-0.00122719710889313,0.02393690658098724,0.011530860118543318
1030,0.013202252089549615,0.021512815973285915,0.00991677174386496,0.004757490101594403
1031,0.00986943446942179,0.00482746944490775,0.04263243230661906,0.020672101103992147
1032,0.02161509745198842,0.023022923578433885,0.058177789618849673,0.027988366936990916
1033,0.0172995953514683,0.017493253646666096,0.04691916246618533,0.022737830115132196
1034,-0.005342563365181796,0.0024241198831861654,0.004092878252345833,0.0023124510896584682
1035,0.0054568641664396456,0.007764484816750961,0.04203752421218376,0.020254317703983005
1036,0.00503731920578554,0.022853049436098394,0.0451740330930277,0.021929857453283658
1037,-0.006385333728296083,0.006260317206425947,0.036091366785493295,0.01756341038714701
1038,0.014757657317717054,0.020884320938321765,0.05217242075729123,0.025435259678920685
1039,0.02419518206600979,0.00584238474315138,0.015299820288860788,0.007485397179729375
1040,0.01795002768748577,-0.003896947140241913,0.03658998244074263,0.017834462788901106
1041,0.011714538811825714,0.006651863153253473,0.04213504062390516,0.02030337029867585
1042,0.013307619581289565,0.020760075511394555,0.03340975775178334,0.01604225089559655
1043,0.012141284635347027,0.017645140241493495,0.02743870427028494,0.013320025261990054
1044,0.007581213898399497,0.009422386480063633,0.0347590867522074,0.01692910332648065
1045,0.025160135560715835,0.018490892702436645,0.04347872311536405,0.0209325372097727
1046,0.020010084883179236,0.004698149902689797,0.044062223903329034,0.02138676482623994
1047,0.0017576596506432285,0.00978350706286904,0.04861244926762143,0.0233435657222143
1048,0.020082324437366572,0.027775726291531855,0.03410660502467466,0.016389498097715033
1049,0.008710443597407136,0.01162004554715279,0.04188512695552249,0.020146524452362702
1050,0.006384033685176038,0.007698667721198371,0.048700047958239345,0.02336233159243037
1051,0.015977195921696996,0.0217435200037413,0.04815093577958063,0.023239688865048458
1052,0.025522915830080595,0.02301141340269952,0.04348011560152165,0.02104163930360156
1053,0.007483686985640725,0.010846067587663821,0.047633810899857076,0.023118519085123662
1054,0.026305728691753627,0.03719527195294603,0.03233475899326477,0.015633664516141232
1055,0.0094385482378746,0.024548758769258938,0.05006964081161136,0.024199261000578537
1056,0.020736490375293237,0.009069061413803314,0.024538518882152416,0.012008244816037184
1057,0.01173156182596169,0.028705876151806614,0.03432950768861176,0.016732553125226368
1058,0.013616036960917066,0.00633511116135882,0.021662103137265243,0.010509884209940784
1059,-0.003202490730273566,0.009351488246387485,0.05413708250225546,0.0260879774345035
1060,0.014603752860411934,0.009863168647032017,0.03560810228499511,0.017190559105241365
1061,-0.0025847664710385576,0.001888364964571232,0.048482637514024485,0.02349516483106326
1062,0.008405889096781416,0.02276663925520317,0.04029724500541909,0.019525357884901562
1063,0.022204575610148436,0.020358286632559952,0.03218077543992415,0.015508384944960318
1064,0.016845078716379525,0.01486481807005266,0.037590324209143544,0.018198697291278904
1065,0.01107371105109134,0.02821630319257601,0.04099702241650982,0.01976077027271117
1066,-7.192296151781186e-05,0.026407194614351537,0.03668419472588613,0.017830253950800873
1067,0.014561963986306159,0.011844257698928412,0.049822177537898416,0.024099304014251477
1068,0.006856521839398555,0.011745193778673196,0.0511894007343886,0.024758194725354454
1069,-0.004773955854786682,0.0019350094662536343,0.03356867483050874,0.016330518809251265
1070,0.007291946389594739,0.018904874236268743,0.04794301512914734,0.023313628444342982
1071,0.007399289522609154,0.018658507069163194,0.04829871734819713,0.023356376597394923
1072,-0.004010815560624659,0.009245399361582862,0.03604625625557323,0.01742956770513751
1073,-0.0003885978109078314,0.004171186782438774,0.05134597357466708,0.0250554651407095
1074,0.011262124375846616,0.017790159277987605,0.05556818973023081,0.026773076263498813
1075,0.026066770751010604,0.03300528790243751,0.04287914553241279,0.0207803447364662
1076,0.002177490808495608,0.016794137312922286,0.022115949197577423,0.010782074380572493
1077,0.01586948758368434,0.024389091317171596,0.052939840683037254,0.025511720059888943
1078,0.021661371334473656,0.03017870765878186,0.04189488896788607,0.020228851103329032
1079,0.015827657042182808,0.018508453769112365,0.03837334760385169,0.018390829538528913
1080,0.01212136486976545,0.01649504293110096,0.03910636497882669,0.018925718732066138
1081,0.022652341095558914,0.024843973705721334,0.03700290644980919,0.0176398607298546
1082,0.008804457798941678,0.0221713916032808,0.026554103993621347,0.012863882163558882
1083,0.022583300458921984,0.02508750102153845,0.04386057484908801,0.02123802101809036
1084,0.011407108365177665,0.03936321595225528,0.047516348998907665,0.023085328406866445
1085,0.01107198756759975,0.022874827103467166,0.054771474262521824,0.026351727639291805
1086,0.020079272783839253,0.022875370495042666,0.06411037760938121,0.030476559424859967
1087,0.00856448555762701,0.024741898073077556,0.04174255517971537,0.020041760908945216
1088,0.012108545760800005,0.029793651488886297,0.029773134559824554,0.014293947901569903
